car_ID,CarName,wheelbase,carlength,carwidth,carheight,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,price,symboling_-1,symboling_0,symboling_1,symboling_2,symboling_3,fueltype_gas,aspiration_turbo,doornumber_two,carbody_hardtop,carbody_hatchback,carbody_sedan,carbody_wagon,drivewheel_fwd,drivewheel_rwd,enginelocation_rear,enginetype_dohcv,enginetype_l,enginetype_ohc,enginetype_ohcf,enginetype_ohcv,enginetype_rotor,cylindernumber_five,cylindernumber_four,cylindernumber_six,cylindernumber_three,cylindernumber_twelve,cylindernumber_two,fuelsystem_2bbl,fuelsystem_4bbl,fuelsystem_idi,fuelsystem_mfi,fuelsystem_mpfi,fuelsystem_spdi,fuelsystem_spfi
149,subaru dl,0.3002915451895047,0.4850746268656714,0.4250000000000007,0.5916666666666663,0.1773584905660377,0.7714285714285716,0.2714285714285716,0.125,0.1416666666666666,0.2653061224489796,0.2777777777777777,0.0718683282855866,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
150,subaru dl,0.3002915451895047,0.4850746268656714,0.4250000000000007,0.5916666666666663,0.1773584905660377,0.7714285714285716,0.2714285714285716,0.04375,0.2624999999999999,0.2653061224489796,0.2777777777777777,0.1632490938880889,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
151,toyota corona mark ii,0.2653061224489796,0.2626865671641791,0.2750000000000003,0.5583333333333331,0.1169811320754716,0.3642857142857141,0.4571428571428571,0.125,0.0583333333333332,0.2653061224489796,0.6111111111111112,0.0057097462886649,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
152,toyota corona,0.2653061224489796,0.2626865671641791,0.2750000000000003,0.5583333333333331,0.1169811320754716,0.3642857142857141,0.4571428571428571,0.125,0.0583333333333332,0.2653061224489796,0.4999999999999999,0.0302864803137877,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
153,toyota corolla 1200,0.2653061224489796,0.2626865671641791,0.2750000000000003,0.5583333333333331,0.1169811320754716,0.3642857142857141,0.4571428571428571,0.125,0.0583333333333332,0.2653061224489796,0.4999999999999999,0.0340102278933518,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
154,toyota corona hardtop,0.2653061224489796,0.4268656716417909,0.2750000000000003,0.9416666666666668,0.1169811320754716,0.3642857142857141,0.4571428571428571,0.125,0.0583333333333332,0.2653061224489796,0.4999999999999999,0.0446849709547688,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
155,toyota corolla 1600 (sw),0.2653061224489796,0.4268656716417909,0.2750000000000003,0.9416666666666668,0.1169811320754716,0.3642857142857141,0.4571428571428571,0.125,0.0583333333333332,0.2653061224489796,0.3888888888888889,0.0690134551412541,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
156,toyota carina,0.2653061224489796,0.4268656716417909,0.2750000000000003,0.9416666666666668,0.1169811320754716,0.3642857142857141,0.4571428571428571,0.125,0.0583333333333332,0.2653061224489796,0.3888888888888889,0.0908594409413633,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
157,toyota mark ii,0.2653061224489796,0.3761194029850747,0.3416666666666677,0.4333333333333331,0.139622641509434,0.4642857142857142,0.4571428571428571,0.125,0.0916666666666666,0.2653061224489796,0.4722222222222221,0.045181470632044,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
158,toyota corolla 1200,0.2653061224489796,0.3761194029850747,0.3416666666666677,0.4166666666666665,0.139622641509434,0.4642857142857142,0.4571428571428571,0.125,0.0916666666666666,0.2653061224489796,0.4722222222222221,0.0516359664366218,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
159,toyota corona,0.2653061224489796,0.3761194029850747,0.3416666666666677,0.4333333333333331,0.1849056603773585,0.5214285714285716,0.6095238095238096,0.125,0.0333333333333333,0.1428571428571428,0.5833333333333333,0.0690134551412541,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
160,toyota corolla,0.2653061224489796,0.3761194029850747,0.3416666666666677,0.4166666666666665,0.1849056603773585,0.5214285714285716,0.6095238095238096,0.125,0.0333333333333333,0.1428571428571428,0.6944444444444444,0.0662827069162405,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
161,toyota corona,0.2653061224489796,0.3761194029850747,0.3416666666666677,0.4333333333333331,0.139622641509434,0.4642857142857142,0.4571428571428571,0.125,0.0916666666666666,0.2653061224489796,0.6944444444444444,0.0650414577230524,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
162,toyota corolla,0.2653061224489796,0.3761194029850747,0.3416666666666677,0.4166666666666665,0.139622641509434,0.4642857142857142,0.4571428571428571,0.125,0.0916666666666666,0.2653061224489796,0.4166666666666666,0.0804329477185839,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
163,toyota mark ii,0.2653061224489796,0.3761194029850747,0.3416666666666677,0.4166666666666665,0.139622641509434,0.4642857142857142,0.4571428571428571,0.125,0.0916666666666666,0.2653061224489796,0.4166666666666666,0.1027754331959684,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
164,toyota corolla liftback,0.230320699708455,0.4119402985074627,0.3083333333333335,0.3999999999999999,0.139622641509434,0.4642857142857142,0.4571428571428571,0.125,0.0916666666666666,0.2653061224489796,0.4444444444444443,0.0729854525594558,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
165,toyota corona,0.230320699708455,0.4119402985074627,0.3083333333333335,0.3999999999999999,0.139622641509434,0.4642857142857142,0.4571428571428571,0.125,0.0916666666666666,0.2653061224489796,0.4444444444444443,0.0774539496549327,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
166,toyota celica gt liftback,0.230320699708455,0.4119402985074627,0.3083333333333335,0.3999999999999999,0.139622641509434,0.5000000000000002,0.480952380952381,0.15,0.2666666666666666,0.4285714285714286,0.3611111111111111,0.1037684325505188,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
167,toyota corolla tercel,0.230320699708455,0.4119402985074627,0.3083333333333335,0.3999999999999999,0.139622641509434,0.5000000000000002,0.480952380952381,0.15,0.2666666666666666,0.4285714285714286,0.3611111111111111,0.1097264286778213,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
168,toyota corona liftback,0.3440233236151608,0.5238805970149252,0.4416666666666664,0.3500000000000001,0.320754716981132,0.7714285714285716,0.680952380952381,0.14375,0.2833333333333333,0.2653061224489796,0.3055555555555555,0.0826920212501861,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
169,toyota corolla,0.3440233236151608,0.5238805970149252,0.4416666666666664,0.3500000000000001,0.320754716981132,0.7714285714285716,0.680952380952381,0.14375,0.2833333333333333,0.2653061224489796,0.3055555555555555,0.1122337520480611,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
170,toyota starlet,0.3440233236151608,0.5238805970149252,0.4416666666666664,0.3500000000000001,0.320754716981132,0.7714285714285716,0.680952380952381,0.14375,0.2833333333333333,0.2653061224489796,0.3055555555555555,0.1209224964003773,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
171,toyota tercel,0.3440233236151608,0.5238805970149252,0.4416666666666664,0.3500000000000001,0.320754716981132,0.7714285714285716,0.680952380952381,0.14375,0.2833333333333333,0.2653061224489796,0.3055555555555555,0.1509607268755275,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
172,toyota corolla,0.3440233236151608,0.5238805970149252,0.4416666666666664,0.3500000000000001,0.320754716981132,0.7714285714285716,0.680952380952381,0.14375,0.2833333333333333,0.2653061224489796,0.3055555555555555,0.1596494712278436,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
173,toyota cressida,0.3440233236151608,0.5238805970149252,0.4416666666666664,0.4333333333333331,0.320754716981132,0.7714285714285716,0.680952380952381,0.14375,0.2833333333333333,0.2653061224489796,0.3055555555555555,0.3115783724740579,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
174,toyota corolla,0.46064139941691,0.5149253731343282,0.5166666666666666,0.5916666666666663,0.230188679245283,0.55,0.7000000000000002,0.1062499999999999,0.1833333333333333,0.0204081632653061,0.4444444444444443,0.0950796881982026,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
175,toyota celica gt,0.46064139941691,0.5149253731343282,0.5166666666666666,0.5916666666666663,0.1849056603773585,0.5214285714285716,0.6095238095238096,0.125,0.1041666666666666,0.1428571428571428,0.4722222222222221,0.1385234099597835,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
176,toyota corona,0.46064139941691,0.5149253731343282,0.5166666666666666,0.5083333333333333,0.230188679245283,0.55,0.7000000000000002,0.1062499999999999,0.1833333333333333,0.0204081632653061,0.3888888888888889,0.1208976714165135,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
177,toyota corolla,0.46064139941691,0.5149253731343282,0.5166666666666666,0.5916666666666663,0.230188679245283,0.55,0.7000000000000002,0.1062499999999999,0.1833333333333333,0.0204081632653061,0.3888888888888889,0.1434884067325356,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
178,toyota mark ii,0.46064139941691,0.5149253731343282,0.5166666666666666,0.5083333333333333,0.230188679245283,0.55,0.7000000000000002,0.1062499999999999,0.1833333333333333,0.0204081632653061,0.3888888888888889,0.1521771510848518,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
179,toyota corolla liftback,0.4752186588921283,0.6328358208955223,0.6166666666666671,0.3500000000000001,0.4150943396226415,0.5214285714285716,0.6095238095238096,0.14375,0.4708333333333332,0.4285714285714286,0.1944444444444444,0.28399781540142,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
180,toyota corona,0.4752186588921283,0.6328358208955223,0.6166666666666671,0.3500000000000001,0.4150943396226415,0.5214285714285716,0.6095238095238096,0.14375,0.4708333333333332,0.4285714285714286,0.1666666666666666,0.2700958244377141,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
181,toyota starlet,0.5218658892128283,0.6970149253731344,0.5166666666666666,0.5249999999999999,0.4150943396226415,0.5214285714285716,0.6095238095238096,0.1374999999999999,0.45,0.4285714285714286,0.1944444444444444,0.2624497294076759,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
182,toyota tercel,0.5218658892128283,0.6970149253731344,0.5166666666666666,0.5249999999999999,0.3773584905660377,0.5214285714285716,0.6095238095238096,0.1374999999999999,0.45,0.4285714285714286,0.1666666666666666,0.2639392284395015,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
183,volkswagen rabbit,0.3119533527696791,0.4567164179104477,0.4333333333333335,0.6583333333333337,0.1358490566037736,0.3357142857142856,0.6333333333333333,0.125,0.0166666666666666,0.2653061224489796,0.6666666666666665,0.0659599821260116,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
184,volkswagen 1131 deluxe sedan,0.3119533527696791,0.4567164179104477,0.4333333333333335,0.6583333333333337,0.1811320754716981,0.4642857142857142,0.6333333333333333,0.125,0.1541666666666666,0.4489795918367345,0.3888888888888889,0.0709249788987637,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
185,volkswagen model 111,0.3119533527696791,0.4567164179104477,0.4333333333333335,0.6583333333333337,0.1358490566037736,0.3357142857142856,0.6333333333333333,0.125,0.0166666666666666,0.2653061224489796,0.6666666666666665,0.0714214785760389,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
186,volkswagen type 3,0.3119533527696791,0.4567164179104477,0.4333333333333335,0.6583333333333337,0.1811320754716981,0.4642857142857142,0.6333333333333333,0.125,0.1541666666666666,0.4489795918367345,0.3888888888888889,0.076386475348791,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
187,volkswagen 411 (sw),0.3119533527696791,0.4567164179104477,0.4333333333333335,0.6583333333333337,0.1811320754716981,0.4642857142857142,0.6333333333333333,0.125,0.1541666666666666,0.4489795918367345,0.3888888888888889,0.0838339705079191,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
188,volkswagen super beetle,0.3119533527696791,0.4567164179104477,0.4333333333333335,0.6583333333333337,0.1358490566037736,0.3357142857142856,0.6333333333333333,0.125,0.0833333333333333,0.1428571428571428,0.6666666666666665,0.1086589543716796,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
189,volkswagen dasher,0.3119533527696791,0.4567164179104477,0.4333333333333335,0.6583333333333337,0.1811320754716981,0.4642857142857142,0.6333333333333333,0.1875,0.2166666666666666,0.5510204081632655,0.3611111111111111,0.1210714463035599,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
190,volkswagen dasher,0.230320699708455,0.2716417910447761,0.3250000000000002,0.6499999999999999,0.1811320754716981,0.4642857142857142,0.6333333333333333,0.09375,0.175,0.5510204081632655,0.3055555555555555,0.1607914204855767,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
191,volkswagen rabbit,0.230320699708455,0.3671641791044773,0.3083333333333335,0.3000000000000002,0.1811320754716981,0.4642857142857142,0.6333333333333333,0.09375,0.175,0.5510204081632655,0.3055555555555555,0.1206990715456035,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
192,volkswagen rabbit,0.4023323615160352,0.5835820895522388,0.5500000000000007,0.6083333333333338,0.2830188679245283,0.4642857142857142,0.6333333333333333,0.09375,0.2583333333333333,0.5510204081632655,0.1666666666666666,0.2029938930539695,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
193,volkswagen rabbit custom,0.4023323615160352,0.5835820895522388,0.5500000000000007,0.6083333333333338,0.1358490566037736,0.3357142857142856,0.6333333333333333,0.125,0.0833333333333333,0.1428571428571428,0.5555555555555556,0.2166476341790377,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
194,volkswagen dasher,0.4023323615160352,0.6268656716417911,0.5500000000000007,0.6083333333333338,0.1811320754716981,0.4642857142857142,0.6333333333333333,0.125,0.1666666666666666,0.5510204081632655,0.3333333333333333,0.1780447842708902,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
195,volvo 145e (sw),0.5160349854227406,0.711940298507463,0.5750000000000002,0.7000000000000006,0.3018867924528302,0.8857142857142855,0.5142857142857142,0.15625,0.2749999999999999,0.5102040816326532,0.2777777777777777,0.1941810237823345,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
196,volvo 144ea,0.5160349854227406,0.711940298507463,0.5750000000000002,0.8083333333333331,0.3018867924528302,0.8857142857142855,0.5142857142857142,0.15625,0.2749999999999999,0.5102040816326532,0.2777777777777777,0.2059728911176208,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
197,volvo 244dl,0.5160349854227406,0.711940298507463,0.5750000000000002,0.7000000000000006,0.3018867924528302,0.8857142857142855,0.5142857142857142,0.15625,0.2749999999999999,0.5102040816326532,0.3055555555555555,0.2697730996474852,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
198,volvo 245,0.5160349854227406,0.711940298507463,0.5750000000000002,0.8083333333333331,0.3018867924528302,0.8857142857142855,0.5142857142857142,0.15625,0.2749999999999999,0.5102040816326532,0.3055555555555555,0.2829303410952783,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
199,volvo 264gl,0.5160349854227406,0.711940298507463,0.5750000000000002,0.7000000000000006,0.260377358490566,0.7714285714285716,0.5142857142857142,0.03125,0.475,0.3877551020408163,0.1111111111111111,0.330221935355742,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
200,volvo diesel,0.5160349854227406,0.711940298507463,0.5750000000000002,0.8083333333333331,0.260377358490566,0.7714285714285716,0.5142857142857142,0.03125,0.475,0.3877551020408163,0.1111111111111111,0.3433791768035351,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
201,volvo 145e (sw),0.6559766763848396,0.711940298507463,0.7166666666666677,0.641666666666667,0.3018867924528302,0.8857142857142855,0.5142857142857142,0.15625,0.2749999999999999,0.5102040816326532,0.2777777777777777,0.2911225857703192,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
202,volvo 144ea,0.6559766763848396,0.711940298507463,0.708333333333333,0.641666666666667,0.3018867924528302,0.8857142857142855,0.5142857142857142,0.1062499999999999,0.4666666666666666,0.4693877551020409,0.1666666666666666,0.3457375502705923,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
203,volvo 244dl,0.6559766763848396,0.711940298507463,0.7166666666666677,0.641666666666667,0.4226415094339622,0.7428571428571431,0.3809523809523811,0.1125,0.3583333333333333,0.5510204081632655,0.1388888888888889,0.4063105108981679,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
204,volvo 246,0.6559766763848396,0.711940298507463,0.7166666666666677,0.641666666666667,0.3169811320754717,0.3357142857142856,0.6333333333333333,0.125,0.2416666666666666,0.2653061224489796,0.3611111111111111,0.430763120003972,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
205,volvo 264gl,0.6559766763848396,0.711940298507463,0.7166666666666677,0.641666666666667,0.3018867924528302,0.8857142857142855,0.5142857142857142,0.15625,0.2749999999999999,0.5102040816326532,0.1666666666666666,0.4346109925028549,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
